0.010000	2.405262
0.020000	2.388624
0.030000	2.405262
0.040000	2.410428
0.050000	2.414562
0.060000	2.414562
0.070000	2.418467
0.080000	2.418467
0.090000	2.426506
0.100000	2.434544
0.110000	2.442583
0.120000	2.458660
0.130000	2.478638
0.140000	2.502750
0.150000	2.531000
0.160000	2.563148
0.170000	2.599190
0.180000	2.639368
0.190000	2.687578
0.200000	2.743817
0.210000	2.800050
0.220000	2.872342
0.230000	2.952653
0.240000	3.044850
0.250000	3.149210
0.260000	3.265428
0.270000	3.397970
0.280000	3.546187
0.290000	3.710717
0.300000	3.906874
0.310000	4.110915
0.320000	4.335024
0.330000	4.586748
0.340000	4.866431
0.350000	5.181506
0.360000	5.575860
0.370000	5.973825
0.380000	6.426079
0.390000	6.925478
0.400000	7.474619
0.410000	8.140108
0.420000	8.865586
0.430000	9.568582
0.440000	10.391107
0.450000	11.197253
0.460000	12.055711
0.470000	12.971145
0.480000	14.047226
0.490000	15.076504
0.500000	16.148218
0.510000	17.269148
0.520000	18.413828
0.530000	19.571716
0.540000	20.709875
0.550000	21.791763
0.560000	22.777210
0.570000	23.649216
0.580000	24.386263
0.590000	24.986876
0.600000	25.451277
0.610000	25.780609
0.620000	25.987238
0.630000	26.069490
0.640000	26.040140
0.650000	25.916553
0.660000	25.723057
0.670000	25.460829
0.680000	25.142040
0.690000	24.759003
0.700000	24.311621
0.710000	23.806356
0.720000	23.249523
0.730000	22.652313
0.740000	22.035460
0.750000	21.429831
0.760000	20.863386
0.770000	20.371977
0.780000	19.989893
0.790000	19.735905
0.800000	19.628208
0.810000	19.639156
0.820000	19.783476
0.830000	20.047113
0.840000	20.354010
0.850000	20.710712
0.860000	21.094049
0.870000	21.483265
0.880000	21.860321
0.890000	22.205862
0.900000	22.505463
0.910000	22.744904
0.920000	22.914448
0.930000	23.008604
0.940000	23.023531
0.950000	22.972235
0.960000	22.884434
0.970000	22.774982
0.980000	22.654461
0.990000	22.535751
1.000000	22.421053
1.010000	22.329931
1.020000	22.260401
1.030000	22.227758
1.040000	22.223433
1.050000	22.247347
1.060000	22.266926
1.070000	22.279972
1.080000	22.282171
1.090000	22.279972
1.100000	22.275648
1.110000	22.282171
1.120000	22.282171
1.130000	22.282171
1.140000	22.282171
1.150000	22.282171
1.160000	22.284369
1.170000	22.284369
1.180000	22.284369
1.190000	22.284369
1.200000	22.286566
1.210000	22.286566
1.220000	22.288761
1.230000	22.295280
1.240000	22.297474
1.250000	22.303991
1.260000	22.310509
1.270000	22.319214
1.280000	22.330051
1.290000	22.338751
1.300000	22.345263
1.310000	22.349636
1.320000	22.356144
1.330000	22.362650
1.340000	22.364834
1.350000	22.371338
1.360000	22.373522
1.370000	22.380024
1.380000	22.382204
1.390000	22.388706
1.400000	22.390884
1.410000	22.399561
1.420000	22.408236
1.430000	22.414732
1.440000	22.427721
1.450000	22.436384
1.460000	22.445045
1.470000	22.458023
1.480000	22.466677
1.490000	22.481812
1.500000	22.488295
1.510000	22.496939
1.520000	22.505577
1.530000	22.514215
1.540000	22.520691
1.550000	22.529322
1.560000	22.535795
1.570000	22.537951
1.580000	22.540104
1.590000	22.548727
1.600000	22.555195
1.610000	22.557346
1.620000	22.563812
1.630000	22.595097
1.640000	22.601568
1.650000	22.610188
1.660000	22.618803
1.670000	22.627415
1.680000	22.636024
1.690000	22.644630
1.700000	22.653233
1.710000	22.661831
1.720000	22.670425
1.730000	22.681150
1.740000	22.694057
1.750000	22.704771
1.760000	22.713348
1.770000	22.721924
1.780000	22.730494
1.790000	22.734741
1.800000	22.738987
1.810000	22.747547
1.820000	22.749666
1.830000	22.753902
1.840000	22.758137
1.850000	22.762365
1.860000	22.773024
1.870000	22.777246
1.880000	22.787891
1.890000	22.794210
1.900000	22.804840
1.910000	22.813244
1.920000	22.823856
1.930000	22.838650
1.940000	22.847013
1.950000	22.861769
1.960000	22.872187
1.970000	22.884659
1.980000	22.901243
1.990000	22.917580
2.000000	22.944090
2.010000	22.981297
2.020000	23.023415
2.030000	23.102983
2.040000	23.153522
2.050000	23.190010
2.060000	23.186249
2.070000	23.108894
2.080000	22.922461
2.090000	22.514345
2.100000	22.074015
2.110000	21.610651
2.120000	21.165810
2.130000	20.773119
2.140000	20.502846
2.150000	20.332577
2.160000	20.074560
2.170000	19.949530
2.180000	19.792423
2.190000	19.585461
2.200000	19.390648
2.210000	19.200634
2.220000	18.947943
2.230000	18.682642
2.240000	18.383669
2.250000	18.033535
2.260000	17.626898
2.270000	17.150204
2.280000	16.600363
2.290000	15.964103
2.300000	15.245930
2.310000	14.458035
2.320000	13.611650
2.330000	12.730967
2.340000	12.118222
2.350000	11.592343
2.360000	11.036084
2.370000	10.554599
2.380000	10.216311
2.390000	9.969552
2.400000	9.848384
2.410000	9.809904
2.420000	9.879807
2.430000	10.015147
2.440000	10.182302
2.450000	10.399374
2.460000	10.626513
2.470000	10.896435
2.480000	11.199807
2.490000	11.578978
2.500000	12.007014
2.510000	12.501729
2.520000	12.994084
2.530000	13.596683
2.540000	14.255045
2.550000	14.970604
2.560000	15.662304
2.570000	16.471117
2.580000	17.256538
2.590000	18.070852
2.600000	19.001806
2.610000	19.845030
2.620000	20.675056
2.630000	21.561213
2.640000	22.269913
2.650000	22.943602
2.660000	23.485994
2.670000	23.889391
2.680000	24.133072
2.690000	24.263607
2.700000	24.246931
2.710000	24.135029
2.720000	23.954010
2.730000	23.715452
2.740000	23.386528
2.750000	23.048370
2.760000	22.631859
2.770000	22.195896
2.780000	21.808300
2.790000	21.435221
2.800000	21.074955
2.810000	20.790663
2.820000	20.617496
2.830000	20.511740
2.840000	20.523300
2.850000	20.608768
2.860000	20.788874
2.870000	21.535257
2.880000	23.441751
2.890000	26.203724
2.900000	29.285416
2.910000	32.008411
2.920000	34.087894
2.930000	35.509045
2.940000	36.468704
2.950000	37.259792
2.960000	38.041077
2.970000	39.006077
2.980000	40.253094
2.990000	41.855526
3.000000	43.604202
3.010000	45.123718
3.020000	46.028419
3.030000	46.115082
3.040000	45.697872
3.050000	45.008671
3.060000	44.089256
3.070000	42.848827
3.080000	41.403290
3.090000	40.059933
3.100000	39.050663
3.110000	38.465458
3.120000	38.254848
3.130000	38.288231
3.140000	38.264671
3.150000	38.039089
3.160000	37.646580
3.170000	37.136578
3.180000	36.559910
3.190000	35.940754
3.200000	35.411991
3.210000	34.998962
3.220000	34.717480
3.230000	34.537807
3.240000	34.439117
3.250000	34.385403
3.260000	34.306797
3.270000	34.195759
3.280000	34.067684
3.290000	33.850765
3.300000	33.628212
3.310000	33.428867
3.320000	33.283676
3.330000	33.233395
3.340000	33.367535
3.350000	33.609566
3.360000	33.979717
3.370000	34.401566
3.380000	34.820263
3.390000	35.245018
3.400000	35.711868
3.410000	36.237995
3.420000	36.855675
3.430000	37.528255
3.440000	38.239891
3.450000	38.989395
3.460000	39.764011
3.470000	40.510357
3.480000	41.092743
3.490000	41.433674
3.500000	41.430439
3.510000	41.087074
3.520000	40.475903
3.530000	39.754158
3.540000	39.143200
3.550000	38.739471
3.560000	38.548717
3.570000	38.570129
3.580000	38.716026
3.590000	38.819012
3.600000	38.847813
3.610000	38.871017
3.620000	38.863285
3.630000	38.830105
3.640000	38.804661
3.650000	38.863285
3.660000	38.914295
3.670000	38.906437
3.680000	38.888733
3.690000	38.914181
3.700000	38.906437
3.710000	38.914295
3.720000	38.914181
3.730000	38.914181
3.740000	38.914295
3.750000	38.914295
3.760000	38.914181
3.770000	38.939625
3.780000	38.965183
3.790000	38.965069
3.800000	38.965069
3.810000	38.965183
3.820000	38.965069
3.830000	38.965069
3.840000	38.965069
3.850000	38.965183
3.860000	38.965069
3.870000	39.015957
3.880000	39.041397
3.890000	39.066837
3.900000	39.066837
3.910000	39.066837
3.920000	39.066837
3.930000	39.066837
3.940000	39.066837
3.950000	39.066837
3.960000	39.066837
3.970000	39.092274
3.980000	39.143147
3.990000	39.168583
4.000000	39.168583
4.010000	39.168583
4.020000	39.168583
4.030000	39.168583
4.040000	39.168583
4.050000	39.168583
4.060000	39.168583
4.070000	39.201931
4.080000	39.252804
4.090000	39.303669
4.100000	39.354534
4.110000	39.354534
4.120000	39.354534
4.130000	39.354534
4.140000	39.354534
4.150000	39.354534
4.160000	39.354534
4.170000	39.379963
4.180000	39.430698
4.190000	39.481548
4.200000	39.506969
4.210000	39.506969
4.220000	39.506969
4.230000	39.506969
4.240000	39.514828
4.250000	39.540375
4.260000	39.556099
4.270000	39.581535
4.280000	39.632401
4.290000	39.716579
4.300000	39.759544
4.310000	39.792873
4.320000	39.800777
4.330000	39.800777
4.340000	39.800777
4.350000	39.800777
4.360000	39.826210
4.370000	39.851643
4.380000	39.902504
4.390000	39.961422
4.400000	40.012280
4.410000	40.037708
4.420000	40.037582
4.430000	40.037582
4.440000	40.037582
4.450000	40.037582
4.460000	40.063011
4.470000	40.088436
4.480000	40.164703
4.490000	40.240963
4.500000	40.350758
4.510000	40.426872
4.520000	40.477695
4.530000	40.503105
4.540000	40.503105
4.550000	40.503105
4.560000	40.503105
4.570000	40.562096
4.580000	40.612785
4.590000	40.705276
4.600000	40.789597
4.610000	40.865700
4.620000	40.941929
4.630000	40.992741
4.640000	41.018147
4.650000	41.018147
4.660000	41.026409
4.670000	41.077225
4.680000	41.161587
4.690000	41.271370
4.700000	41.381023
4.710000	41.490990
4.720000	41.592453
4.730000	41.668652
4.740000	41.719440
4.750000	41.744835
4.760000	41.753235
4.770000	41.778633
4.780000	41.863083
4.790000	41.939114
4.800000	42.023739
4.810000	42.074368
4.820000	42.150536
4.830000	42.175922
4.840000	42.209793
4.850000	42.235184
4.860000	42.235184
4.870000	42.294300
4.880000	42.378819
4.890000	42.463356
4.900000	42.547909
4.910000	42.624081
4.920000	42.700241
4.930000	42.725456
4.940000	42.725456
4.950000	42.725456
4.960000	42.369904
4.970000	39.923962
4.980000	34.960075
4.990000	28.214779
5.000000	20.394037
5.010000	12.011831
5.020000	3.364673
5.030000	-5.319613
5.040000	-13.474840
5.050000	-20.581171
5.060000	-26.021944
5.070000	-29.387600
5.080000	-30.421280
5.090000	-29.247725
5.100000	-26.403635
5.110000	-22.189144
5.120000	-16.893187
5.130000	-10.770782
5.140000	-4.234015
5.150000	2.385267
5.160000	8.649895
5.170000	14.139588
5.180000	18.527136
5.190000	21.512466
5.200000	22.911793
5.210000	22.748545
5.220000	21.332287
5.230000	18.995407
5.240000	15.952199
5.250000	12.317905
5.260000	8.378819
5.270000	4.431284
5.280000	0.705093
5.290000	-2.542717
5.300000	-5.109747
5.310000	-6.821593
5.320000	-7.549344
5.330000	-7.323075
5.340000	-6.417815
5.350000	-5.135964
5.360000	-3.625052
5.370000	-1.988901
5.380000	-0.302184
5.390000	1.284264
5.400000	2.693751
5.410000	3.802010
5.420000	4.557129
5.430000	4.908463
5.440000	4.859140
5.450000	4.607466
5.460000	4.354879
5.470000	4.279385
5.480000	4.330606
5.490000	4.431284
5.500000	4.405208
5.510000	4.380946
5.520000	4.406115
5.530000	4.405208
5.540000	4.380946
5.550000	4.380946
5.560000	4.405208
5.570000	4.431284
5.580000	4.406115
5.590000	4.406115
5.600000	4.431284
5.610000	4.406115
5.620000	4.406115
5.630000	4.431284
5.640000	4.406115
5.650000	4.431284
5.660000	4.431284
5.670000	4.431284
5.680000	4.456454
5.690000	4.481623
5.700000	4.456454
5.710000	4.456454
5.720000	4.456454
5.730000	4.456454
5.740000	4.456454
5.750000	4.456454
5.760000	4.481623
5.770000	4.506792
5.780000	4.531960
5.790000	4.557129
5.800000	4.582297
5.810000	4.582297
5.820000	4.582297
5.830000	4.582297
5.840000	4.582297
5.850000	4.582297
5.860000	4.582297
5.870000	4.607466
5.880000	4.657802
5.890000	4.682970
5.900000	4.708138
5.910000	4.708138
5.920000	4.708138
5.930000	4.708138
5.940000	4.708138
5.950000	4.708138
5.960000	4.708138
5.970000	4.758472
5.980000	4.808807
5.990000	4.859140
6.000000	4.909473
6.010000	4.934640
6.020000	4.934640
6.030000	4.934640
6.040000	4.934640
6.050000	4.934640
6.060000	4.934640
6.070000	4.984972
6.080000	5.035303
6.090000	5.110799
6.100000	5.186294
6.110000	5.261786
6.120000	5.337278
6.130000	5.362441
6.140000	5.387604
6.150000	5.387604
6.160000	5.412767
6.170000	5.437931
6.180000	5.513418
6.190000	5.614066
6.200000	5.739871
6.210000	5.865672
6.220000	6.016626
6.230000	6.142416
6.240000	6.293358
6.250000	6.419137
6.260000	6.519756
6.270000	6.645525
6.280000	6.796442
6.290000	6.972500
6.300000	7.123399
6.310000	7.299437
6.320000	7.425170
6.330000	7.525753
6.340000	7.626332
6.350000	7.651476
6.360000	7.676620
6.370000	7.726907
6.380000	7.802336
6.390000	7.877762
6.400000	7.978327
6.410000	8.078888
6.420000	8.204582
6.430000	8.305134
6.440000	8.405680
6.450000	8.506223
6.460000	8.606760
6.470000	8.757559
6.480000	8.958607
6.490000	9.184764
6.500000	9.410896
6.510000	9.662126
6.520000	9.863087
6.530000	10.038911
6.540000	10.139374
6.550000	10.214718
6.560000	10.264946
6.570000	10.292240
6.580000	10.342477
6.590000	10.392712
6.600000	10.468061
6.610000	10.543408
6.620000	10.593638
6.630000	10.668916
6.640000	10.719141
6.650000	10.744253
6.660000	10.794477
6.670000	10.844700
6.680000	10.970249
6.690000	11.095790
6.700000	11.246427
6.710000	11.397050
6.720000	11.522559
6.730000	11.622960
6.740000	11.673158
6.750000	11.673158
6.760000	11.673158
6.770000	11.698256
6.780000	11.748452
6.790000	11.823743
6.800000	11.876451
6.810000	11.926652
6.820000	11.976851
6.830000	12.001950
6.840000	12.027049
6.850000	12.052148
6.860000	12.077246
6.870000	12.127440
6.880000	12.202729
6.890000	12.303109
6.900000	12.428576
6.910000	12.579121
6.920000	12.704564
6.930000	12.829997
6.940000	12.955420
6.950000	13.055671
6.960000	13.130914
6.970000	13.206152
6.980000	13.306465
6.990000	13.406771
7.000000	13.507070
7.010000	13.582289
7.020000	13.632433
7.030000	13.657504
7.040000	13.657504
7.050000	13.657504
7.060000	13.685473
7.070000	13.710549
7.080000	13.785774
7.090000	13.860909
7.100000	13.936126
7.110000	14.036407
7.120000	14.111613
7.130000	14.161749
7.140000	14.186816
7.150000	14.214892
7.160000	14.239964
7.170000	14.290105
7.180000	14.365314
7.190000	14.490652
7.200000	14.615978
7.210000	14.766354
7.220000	14.891653
7.230000	15.041997
7.240000	15.167175
7.250000	15.292436
7.260000	15.392634
7.270000	15.492825
7.280000	15.643096
7.290000	15.793348
7.300000	15.946959
7.310000	16.122244
7.320000	16.247433
7.330000	16.397642
7.340000	16.497770
7.350000	16.572863
7.360000	16.622919
7.370000	16.698002
7.380000	16.798105
7.390000	16.923220
7.400000	17.048323
7.410000	17.198318
7.420000	17.373413
7.430000	17.527184
7.440000	17.652243
7.450000	17.752281
7.460000	17.827303
7.470000	17.927324
7.480000	18.027336
7.490000	18.131062
7.500000	18.256077
7.510000	18.359964
7.520000	18.434858
7.530000	18.509863
7.540000	18.559864
7.550000	18.559864
7.560000	18.584862
7.570000	18.613680
7.580000	18.688688
7.590000	18.767538
7.600000	18.892555
7.610000	19.021580
7.620000	19.146591
7.630000	19.267513
7.640000	19.371574
7.650000	19.496416
7.660000	19.621368
7.670000	19.771290
7.680000	19.946167
7.690000	20.150249
7.700000	20.375046
7.710000	20.574820
7.720000	20.774414
7.730000	20.928606
7.740000	21.053421
7.750000	21.153261
7.760000	21.203176
7.770000	21.252951
7.780000	21.332321
7.790000	21.407194
7.800000	21.506874
7.810000	21.611250
7.820000	21.711069
7.830000	21.810877
7.840000	21.885578
7.850000	21.990011
7.860000	22.064859
7.870000	22.189592
7.880000	22.343819
7.890000	22.543358
7.900000	22.772594
7.910000	22.971922
7.920000	23.171354
7.930000	23.320898
7.940000	23.420578
7.950000	23.475368
7.960000	23.500290
7.970000	23.530178
7.980000	23.585005
7.990000	23.639851
8.000000	23.719650
8.010000	23.769522
8.020000	23.844322
8.030000	23.899225
8.040000	23.949097
8.050000	23.974031
8.060000	24.023897
8.070000	24.078836
8.080000	24.178574
8.090000	24.308187
8.100000	24.462933
8.110000	24.617712
8.120000	24.742374
8.130000	24.847326
8.140000	24.922121
8.150000	24.947050
8.160000	24.952307
8.170000	24.977240
8.180000	25.027107
8.190000	25.082253
8.200000	25.132122
8.210000	25.187292
8.220000	25.237165
8.230000	25.267420
8.240000	25.292360
8.250000	25.317301
8.260000	25.322456
8.270000	25.377684
8.280000	25.488188
8.290000	25.593384
8.300000	25.723564
8.310000	25.878735
8.320000	26.008980
8.330000	26.158718
8.340000	26.289001
8.350000	26.388813
8.360000	26.494177
8.370000	26.599569
8.380000	26.754719
8.390000	26.935036
8.400000	27.115381
8.410000	27.290031
8.420000	27.470400
8.430000	27.570177
8.440000	27.650799
8.450000	27.675743
8.460000	27.675743
8.470000	27.706499
8.480000	27.737263
8.490000	27.823780
8.500000	27.879351
8.510000	27.935127
8.520000	27.960285
8.530000	28.015892
8.540000	28.040861
8.550000	28.041054
8.560000	28.071901
8.570000	28.102566
8.580000	28.208370
8.590000	28.314203
8.600000	28.470026
8.610000	28.619886
8.620000	28.800709
8.630000	28.950726
8.640000	29.100315
8.650000	29.200153
8.660000	29.300177
8.670000	29.381180
8.680000	29.468164
8.690000	29.574194
8.700000	29.692656
8.710000	29.780018
8.720000	29.861202
8.730000	29.948656
8.740000	29.979906
8.750000	30.029900
8.760000	30.029900
8.770000	30.086166
8.780000	30.173744
8.790000	30.280077
8.800000	30.386436
8.810000	30.511473
8.820000	30.642868
8.830000	30.767881
8.840000	30.874304
8.850000	30.974300
8.860000	31.055756
8.870000	31.162233
8.880000	31.325258
8.890000	31.456816
8.900000	31.619980
8.910000	31.770016
8.920000	31.901651
8.930000	32.001656
8.940000	32.076645
8.950000	32.133316
8.960000	32.183311
8.970000	32.240002
8.980000	32.321716
8.990000	32.460197
9.000000	32.566978
9.010000	32.698795
9.020000	32.848820
9.030000	32.980659
9.040000	33.105652
9.050000	33.205624
9.060000	33.305580
9.070000	33.437443
9.080000	33.619297
9.090000	33.833172
9.100000	34.097115
9.110000	34.329048
9.120000	34.585960
9.130000	34.785717
9.140000	34.960442
9.150000	35.085213
9.160000	35.192299
9.170000	35.274460
9.180000	35.363960
9.190000	35.478481
9.200000	35.568096
9.210000	35.650383
9.220000	35.725300
9.230000	35.800209
9.240000	35.850384
9.250000	35.900070
9.260000	35.932465
9.270000	36.014809
9.280000	36.122139
9.290000	36.261959
9.300000	36.419300
9.310000	36.594070
9.320000	36.743828
9.330000	36.893543
9.340000	37.000969
9.350000	37.075813
9.360000	37.125698
9.370000	37.158318
9.380000	37.223576
9.390000	37.281178
9.400000	37.363754
9.410000	37.429111
9.420000	37.461803
9.430000	37.511742
9.440000	37.536709
9.450000	37.561676
9.460000	37.594395
9.470000	37.627117
9.480000	37.742558
9.490000	37.875240
9.500000	38.007942
9.510000	38.165638
9.520000	38.331245
9.530000	38.513981
9.540000	38.663799
9.550000	38.813576
9.560000	38.946365
9.570000	39.104130
9.580000	39.269985
9.590000	39.468987
9.600000	39.610062
9.610000	39.743046
9.620000	39.834290
9.630000	39.884235
9.640000	39.917397
9.650000	39.900608
9.660000	39.900608
9.670000	39.966961
9.680000	40.025139
9.690000	40.149773
9.700000	40.233013
9.710000	40.324528
9.720000	40.407818
9.730000	40.466118
9.740000	40.516140
9.750000	40.566154
9.760000	40.591160
9.770000	40.649487
9.780000	40.766186
9.790000	40.882946
9.800000	41.049805
9.810000	41.191719
9.820000	41.350281
9.830000	41.458817
9.840000	41.542351
9.850000	41.592392
9.860000	41.617409
9.870000	41.675945
9.880000	41.751537
9.890000	41.843689
9.900000	41.910851
9.910000	41.978043
9.920000	42.028149
9.930000	42.053196
9.940000	42.061764
9.950000	42.061764
9.960000	41.710308
9.970000	39.340782
9.980000	34.564632
9.990000	28.089497
10.000000	20.485010
10.010000	12.217621
10.020000	3.559991
10.030000	-5.097593
10.040000	-13.224301
10.050000	-20.297260
10.060000	-25.661713
10.070000	-29.086216
10.080000	-30.180712
10.090000	-29.108240
10.100000	-26.327909
10.110000	-22.210152
10.120000	-16.978918
10.130000	-10.932163
10.140000	-4.414070
10.150000	2.161184
10.160000	8.354029
10.170000	13.867284
10.180000	18.253000
10.190000	21.235043
10.200000	22.689146
10.210000	22.580307
10.220000	21.217543
10.230000	18.929285
10.240000	15.931125
10.250000	12.373731
10.260000	8.481437
10.270000	4.583431
10.280000	0.906770
10.290000	-2.342395
10.300000	-4.885516
10.310000	-6.571728
10.320000	-7.324886
10.330000	-7.123693
0.010000	-0.563496
0.020000	-0.563496
0.030000	-0.569129
0.040000	-0.570083
0.050000	-0.566386
0.060000	-0.570221
0.070000	-0.568330
0.080000	-0.568330
0.090000	-0.571171
0.100000	-0.568330
0.110000	-0.573124
0.120000	-0.574163
0.130000	-0.580940
0.140000	-0.583883
0.150000	-0.592662
0.160000	-0.600477
0.170000	-0.605266
0.180000	-0.619005
0.190000	-0.629777
0.200000	-0.642442
0.210000	-0.656111
0.220000	-0.673684
0.230000	-0.691255
0.240000	-0.710774
0.250000	-0.735135
0.260000	-0.760499
0.270000	-0.785831
0.280000	-0.816877
0.290000	-0.852722
0.300000	-0.895378
0.310000	-0.939952
0.320000	-0.987361
0.330000	-1.040545
0.340000	-1.106308
0.350000	-1.172925
0.360000	-1.248215
0.370000	-1.332028
0.380000	-1.427264
0.390000	-1.533856
0.400000	-1.652757
0.410000	-1.783708
0.420000	-1.926558
0.430000	-2.080474
0.440000	-2.245949
0.450000	-2.423788
0.460000	-2.611845
0.470000	-2.813537
0.480000	-3.028439
0.490000	-3.258940
0.500000	-3.501535
0.510000	-3.756254
0.520000	-4.020870
0.530000	-4.294566
0.540000	-4.573234
0.550000	-4.851840
0.560000	-5.118558
0.570000	-5.366555
0.580000	-5.589235
0.590000	-5.779614
0.600000	-5.936832
0.610000	-6.059870
0.620000	-6.151667
0.630000	-6.209808
0.640000	-6.238078
0.650000	-6.236646
0.660000	-6.211246
0.670000	-6.166567
0.680000	-6.104594
0.690000	-6.026987
0.700000	-5.932264
0.710000	-5.822898
0.720000	-5.698396
0.730000	-5.560289
0.740000	-5.411808
0.750000	-5.260095
0.760000	-5.111111
0.770000	-4.972713
0.780000	-4.853166
0.790000	-4.760833
0.800000	-4.699680
0.810000	-4.675622
0.820000	-4.687350
0.830000	-4.726422
0.840000	-4.787453
0.850000	-4.865330
0.860000	-4.954212
0.870000	-5.048959
0.880000	-5.146174
0.890000	-5.238313
0.900000	-5.322242
0.910000	-5.393445
0.920000	-5.450058
0.930000	-5.489186
0.940000	-5.509989
0.950000	-5.512589
0.960000	-5.499073
0.970000	-5.477202
0.980000	-5.449538
0.990000	-5.419702
1.000000	-5.388732
1.010000	-5.361884
1.020000	-5.338674
1.030000	-5.322814
1.040000	-5.314876
1.050000	-5.313828
1.060000	-5.318592
1.070000	-5.323354
1.080000	-5.326528
1.090000	-5.328114
1.100000	-5.327066
0.010000	-0.445013
0.020000	-0.446238
0.030000	-0.447911
