0.170000	-3.032264	3.519766	1.251934	0.136452	-0.158389	0.191915	0.021509	0.025153	0.009511	0.000000	0.000000	0.000000	
0.180000	-3.159829	3.731769	7.181667	0.142192	-0.167930	0.071454	0.021509	0.025364	0.051996	0.000000	0.000000	0.000000	
0.190000	-3.281437	4.141207	12.834518	0.147665	-0.186354	-0.048525	0.021509	0.025364	0.092578	0.000000	0.000000	0.000000	
0.200000	-3.386248	4.620828	17.706564	0.152381	-0.207937	-0.149427	0.021509	0.024941	0.127665	0.000000	0.000000	0.000000	
0.210000	-3.462977	5.095978	21.273247	0.155834	-0.229319	-0.211237	0.021509	0.024730	0.153452	0.000000	0.000000	0.000000	
0.220000	-3.475562	5.353168	23.227787	0.156400	-0.240893	-0.223146	0.021329	0.024307	0.167614	0.000000	0.000000	0.000000	
0.230000	-3.481164	5.368233	23.490427	0.156652	-0.241570	-0.183874	0.021329	0.024096	0.169516	0.000000	0.000000	0.000000	
0.240000	-3.466349	5.073331	22.795929	0.155986	-0.228300	-0.128035	0.021329	0.022828	0.164443	0.000000	0.000000	0.000000	
0.250000	-3.444793	4.465102	21.785418	0.155016	-0.200930	-0.085227	0.021329	0.019657	0.157045	0.000000	0.000000	0.000000	
0.260000	-3.422600	3.741902	20.745010	0.154017	-0.168386	-0.068244	0.021329	0.015641	0.149436	0.000000	0.000000	0.000000	
0.270000	-3.404079	3.022294	19.876820	0.153184	-0.136003	-0.085275	0.021329	0.011414	0.143095	0.000000	0.000000	0.000000	
0.280000	-3.416058	2.349847	19.092236	0.153723	-0.105743	-0.130630	0.021509	0.007398	0.137388	0.000000	0.000000	0.000000	
0.290000	-3.398491	1.796128	18.275679	0.152932	-0.080826	-0.196659	0.021509	0.004227	0.131470	0.000000	0.000000	0.000000	
0.300000	-3.373312	1.380496	17.105257	0.151799	-0.062122	-0.265759	0.021509	0.002325	0.123015	0.000000	0.000000	0.000000	
0.310000	-3.335469	1.115202	15.346173	0.150096	-0.050184	-0.323666	0.021509	0.001902	0.110333	0.000000	0.000000	0.000000	
0.320000	-3.278598	0.965836	12.702537	0.147537	-0.043463	-0.352906	0.021509	0.002748	0.091310	0.000000	0.000000	0.000000	
0.330000	-3.200709	0.888408	9.081957	0.144032	-0.039978	-0.344821	0.021509	0.004227	0.065312	0.000000	0.000000	0.000000	
0.340000	-3.100464	0.897923	4.422161	0.139521	-0.040407	-0.291911	0.021509	0.005918	0.031916	0.000000	0.000000	0.000000	
0.350000	-2.980421	1.037972	-1.157925	0.134119	-0.046709	-0.194767	0.021509	0.007398	-0.008032	0.000000	0.000000	0.000000	
0.360000	-2.862319	1.367178	-6.647804	0.128804	-0.061523	-0.080009	0.021509	0.008666	-0.047346	0.000000	0.000000	0.000000	
0.370000	-2.734954	1.892014	-12.568212	0.123073	-0.085141	0.050497	0.021509	0.009511	-0.089831	0.000000	0.000000	0.000000	
0.380000	-2.623849	2.424857	-17.732826	0.118073	-0.109119	0.162628	0.021509	0.009300	-0.127031	0.000000	0.000000	0.000000	
0.390000	-2.538361	2.902216	-21.706686	0.114226	-0.130600	0.240459	0.021509	0.008666	-0.155777	0.000000	0.000000	0.000000	
0.400000	-2.506643	3.190660	-24.152361	0.112799	-0.143580	0.271873	0.021690	0.007821	-0.173532	0.000000	0.000000	0.000000	
0.410000	-2.490269	3.207186	-24.907135	0.112062	-0.144323	0.251934	0.021690	0.006975	-0.179027	0.000000	0.000000	0.000000	
0.420000	-2.500981	3.148213	-24.413351	0.112544	-0.141670	0.202184	0.021690	0.007186	-0.175434	0.000000	0.000000	0.000000	
0.430000	-2.523656	3.202880	-23.368111	0.113565	-0.144130	0.154828	0.021690	0.008877	-0.167825	0.000000	0.000000	0.000000	
0.440000	-2.549499	3.301095	-22.176828	0.114727	-0.148549	0.128120	0.021690	0.010991	-0.159159	0.000000	0.000000	0.000000	
0.450000	-2.575365	3.409662	-20.984509	0.115891	-0.153435	0.127767	0.021690	0.013105	-0.150493	0.000000	0.000000	0.000000	
0.460000	-2.598706	3.574863	-19.908583	0.116942	-0.160869	0.157438	0.021690	0.015430	-0.142672	0.000000	0.000000	0.000000	
0.470000	-2.622067	3.718986	-18.831676	0.117993	-0.167354	0.209479	0.021690	0.017543	-0.134852	0.000000	0.000000	0.000000	
0.480000	-2.628451	3.812314	-17.518902	0.118280	-0.171554	0.270270	0.021509	0.019446	-0.125340	0.000000	0.000000	0.000000	
0.490000	-2.666814	3.834843	-15.735635	0.120007	-0.172568	0.325614	0.021509	0.021137	-0.112447	0.000000	0.000000	0.000000	
0.500000	-2.721674	3.776715	-13.185538	0.122475	-0.169952	0.358062	0.021509	0.022616	-0.094058	0.000000	0.000000	0.000000	
0.510000	-2.798823	3.632256	-9.599342	0.125947	-0.163452	0.351026	0.021509	0.023673	-0.068271	0.000000	0.000000	0.000000	
0.520000	-2.898966	3.509840	-4.944280	0.130453	-0.157943	0.298349	0.021509	0.024518	-0.034875	0.000000	0.000000	0.000000	
0.530000	-3.018292	3.515098	0.602488	0.135823	-0.158179	0.203242	0.021509	0.025153	0.004861	0.000000	0.000000	0.000000	
0.540000	-3.145874	3.699516	6.533006	0.141564	-0.166478	0.083875	0.021509	0.025364	0.047346	0.000000	0.000000	0.000000	
0.550000	-3.268139	4.114771	12.216353	0.147066	-0.185165	-0.035840	0.021509	0.025575	0.088140	0.000000	0.000000	0.000000	
0.560000	-3.374891	4.583680	17.178642	0.151870	-0.206266	-0.138705	0.021509	0.025153	0.123861	0.000000	0.000000	0.000000	
0.570000	-3.456072	5.046705	20.952274	0.155523	-0.227102	-0.207336	0.021509	0.024730	0.151127	0.000000	0.000000	0.000000	
0.580000	-3.472442	5.358133	23.081516	0.156260	-0.241116	-0.224294	0.021329	0.024518	0.166557	0.000000	0.000000	0.000000	
0.590000	-3.481149	5.397752	23.489712	0.156652	-0.242899	-0.188525	0.021329	0.024307	0.169516	0.000000	0.000000	0.000000	
0.600000	-3.468199	5.117380	22.882616	0.156069	-0.230282	-0.133430	0.021329	0.023039	0.165077	0.000000	0.000000	0.000000	
0.610000	-3.447243	4.572190	21.900272	0.155126	-0.205749	-0.088655	0.021329	0.020291	0.157891	0.000000	0.000000	0.000000	
0.620000	-3.425683	3.852532	20.889545	0.154156	-0.173364	-0.069825	0.021329	0.016275	0.150493	0.000000	0.000000	0.000000	
0.630000	-3.406550	3.127764	19.992651	0.153295	-0.140749	-0.082532	0.021329	0.012048	0.143940	0.000000	0.000000	0.000000	
0.640000	-3.418564	2.425127	19.208752	0.153835	-0.109131	-0.125127	0.021509	0.007821	0.138234	0.000000	0.000000	0.000000	
0.650000	-3.401004	1.870716	18.392475	0.153045	-0.084182	-0.188705	0.021509	0.004650	0.132315	0.000000	0.000000	0.000000	
0.660000	-3.376462	1.428218	17.251665	0.151941	-0.064270	-0.257073	0.021509	0.002536	0.124072	0.000000	0.000000	0.000000	
0.670000	-3.340519	1.141411	15.580884	0.150323	-0.051363	-0.317354	0.021509	0.001902	0.112024	0.000000	0.000000	0.000000	
0.680000	-3.285555	0.966302	13.025959	0.147850	-0.043484	-0.349497	0.021509	0.002536	0.093635	0.000000	0.000000	0.000000	
0.690000	-3.210217	0.888488	9.523904	0.144460	-0.039982	-0.346204	0.021509	0.004016	0.068483	0.000000	0.000000	0.000000	
0.700000	-3.113162	0.888488	5.012411	0.140092	-0.039982	-0.299986	0.021509	0.005707	0.036144	0.000000	0.000000	0.000000	
0.710000	-2.995667	1.004551	-0.449216	0.134805	-0.045205	-0.208753	0.021509	0.007186	-0.002959	0.000000	0.000000	0.000000	
0.720000	-2.865491	1.360268	-6.500361	0.128947	-0.061212	-0.084042	0.021509	0.008666	-0.046289	0.000000	0.000000	0.000000	
0.730000	-2.738117	1.878847	-12.421195	0.123215	-0.084548	0.046235	0.021509	0.009511	-0.088774	0.000000	0.000000	0.000000	
0.740000	-2.649065	2.435756	-17.587156	0.119208	-0.109609	0.158106	0.021690	0.009511	-0.125974	0.000000	0.000000	0.000000	
0.750000	-2.541492	2.908914	-21.561115	0.114367	-0.130901	0.235560	0.021509	0.008877	-0.154720	0.000000	0.000000	0.000000	
0.760000	-2.512316	3.174551	-23.890854	0.113054	-0.142855	0.268155	0.021690	0.008032	-0.171629	0.000000	0.000000	0.000000	
0.770000	-2.490895	3.231458	-24.878296	0.112090	-0.145416	0.251388	0.021690	0.007186	-0.178816	0.000000	0.000000	0.000000	
0.780000	-2.500981	3.148213	-24.413351	0.112544	-0.141670	0.202444	0.021690	0.007186	-0.175434	0.000000	0.000000	0.000000	
0.790000	-2.520505	3.198092	-23.513369	0.113423	-0.143914	0.159976	0.021690	0.008666	-0.168882	0.000000	0.000000	0.000000	
0.800000	-2.545719	3.270233	-22.351061	0.114557	-0.147160	0.131379	0.021690	0.010568	-0.160427	0.000000	0.000000	0.000000	
0.810000	-2.571574	3.406810	-21.159231	0.115721	-0.153306	0.127996	0.021690	0.012893	-0.151761	0.000000	0.000000	0.000000	
0.820000	-2.594912	3.570641	-20.083441	0.116771	-0.160679	0.154851	0.021690	0.015218	-0.143940	0.000000	0.000000	0.000000	
0.830000	-2.618271	3.713393	-19.006664	0.117822	-0.167103	0.204393	0.021690	0.017332	-0.136120	0.000000	0.000000	0.000000	
0.840000	-2.646101	3.808783	-17.723814	0.119075	-0.171395	0.264420	0.021690	0.019234	-0.126820	0.000000	0.000000	0.000000	
0.850000	-2.661149	3.835392	-15.998998	0.119752	-0.172593	0.320742	0.021509	0.020925	-0.114349	0.000000	0.000000	0.000000	
0.860000	-2.714734	3.778076	-13.508135	0.122163	-0.170013	0.354709	0.021509	0.022405	-0.096383	0.000000	0.000000	0.000000	
0.870000	-2.789335	3.633652	-10.040382	0.125520	-0.163514	0.352400	0.021509	0.023462	-0.071442	0.000000	0.000000	0.000000	
0.880000	-2.887542	3.529384	-5.475299	0.129939	-0.158822	0.303729	0.021509	0.024518	-0.038680	0.000000	0.000000	0.000000	
0.890000	-3.004956	3.513460	-0.017451	0.135223	-0.158106	0.213143	0.021509	0.025153	0.000423	0.000000	0.000000	0.000000	
0.900000	-3.131282	3.669022	5.854707	0.140908	-0.165106	0.097468	0.021509	0.025364	0.042485	0.000000	0.000000	0.000000	
0.910000	-3.254851	4.061558	11.598700	0.146468	-0.182770	-0.023396	0.021509	0.025575	0.083701	0.000000	0.000000	0.000000	
0.920000	-3.362914	4.515486	16.621902	0.151331	-0.203197	-0.126957	0.021509	0.025153	0.119845	0.000000	0.000000	0.000000	
0.930000	-3.446652	4.980716	20.514400	0.155099	-0.224132	-0.198487	0.021509	0.024730	0.147956	0.000000	0.000000	0.000000	
0.940000	-3.467473	5.319168	22.848583	0.156036	-0.239363	-0.221889	0.021329	0.024518	0.164866	0.000000	0.000000	0.000000	
0.950000	-3.479908	5.387802	23.431515	0.156596	-0.242451	-0.190958	0.021329	0.024307	0.169093	0.000000	0.000000	0.000000	
0.960000	-3.468791	5.181275	22.910364	0.156096	-0.233157	-0.136554	0.021329	0.023462	0.165288	0.000000	0.000000	0.000000	
0.970000	-3.449083	4.645190	21.986519	0.155209	-0.209034	-0.091176	0.021329	0.020714	0.158525	0.000000	0.000000	0.000000	
0.980000	-3.427530	3.924889	20.976131	0.154239	-0.176620	-0.069169	0.021329	0.016698	0.151127	0.000000	0.000000	0.000000	
0.990000	-3.409028	3.203807	20.108784	0.153406	-0.144171	-0.080151	0.021329	0.012471	0.144786	0.000000	0.000000	0.000000	
1.000000	-3.421699	2.504602	19.354464	0.153976	-0.112707	-0.121253	0.021509	0.008243	0.139290	0.000000	0.000000	0.000000	
1.010000	-3.405407	1.927665	18.597157	0.153243	-0.086745	-0.184976	0.021509	0.004861	0.133795	0.000000	0.000000	0.000000	
1.020000	-3.382131	1.490884	17.515203	0.152196	-0.067090	-0.253879	0.021509	0.002748	0.125974	0.000000	0.000000	0.000000	
1.030000	-3.346829	1.174730	15.874208	0.150607	-0.052863	-0.313842	0.021509	0.001902	0.114138	0.000000	0.000000	0.000000	
1.040000	-3.294406	1.005562	13.437385	0.148248	-0.045250	-0.350150	0.021509	0.002536	0.096594	0.000000	0.000000	0.000000	
1.050000	-3.220355	0.892087	9.995193	0.144916	-0.040144	-0.348942	0.021509	0.003805	0.071865	0.000000	0.000000	0.000000	
1.060000	-3.124589	0.879177	5.543570	0.140606	-0.039563	-0.305371	0.021509	0.005496	0.039948	0.000000	0.000000	0.000000	
1.070000	-3.007738	0.974490	0.111892	0.135348	-0.043852	-0.216000	0.021509	0.006975	0.001057	0.000000	0.000000	0.000000	
1.080000	-2.878185	1.304662	-5.910264	0.129518	-0.058710	-0.093654	0.021509	0.008455	-0.042062	0.000000	0.000000	0.000000	
1.090000	-2.750144	1.800703	-11.862127	0.123756	-0.081032	0.036444	0.021509	0.009300	-0.084758	0.000000	0.000000	0.000000	
1.100000	-2.637076	2.377190	-17.117985	0.118668	-0.106974	0.150319	0.021509	0.009511	-0.122592	0.000000	0.000000	0.000000	
1.110000	-2.549024	2.854754	-21.211025	0.114706	-0.128464	0.230686	0.021509	0.008877	-0.152184	0.000000	0.000000	0.000000	
1.120000	-2.513578	3.164477	-23.832676	0.113111	-0.142401	0.266811	0.021690	0.008032	-0.171207	0.000000	0.000000	0.000000	
1.130000	-2.493416	3.210499	-24.762085	0.112204	-0.144472	0.251239	0.021690	0.007186	-0.177970	0.000000	0.000000	0.000000	
1.140000	-2.501611	3.143062	-24.384281	0.112573	-0.141438	0.203041	0.021690	0.007186	-0.175223	0.000000	0.000000	0.000000	
1.150000	-2.521767	3.188178	-23.455166	0.113480	-0.143468	0.157177	0.021690	0.008666	-0.168459	0.000000	0.000000	0.000000	
1.160000	-2.546351	3.265519	-22.321918	0.114586	-0.146948	0.129394	0.021690	0.010568	-0.160216	0.000000	0.000000	0.000000	
1.170000	-2.568418	3.399681	-21.304750	0.115579	-0.152986	0.127261	0.021690	0.012682	-0.152818	0.000000	0.000000	0.000000	
1.180000	-2.591120	3.566641	-20.258272	0.116600	-0.160499	0.152581	0.021690	0.015007	-0.145209	0.000000	0.000000	0.000000	
1.190000	-2.613207	3.716123	-19.240112	0.117594	-0.167226	0.202216	0.021690	0.017121	-0.137811	0.000000	0.000000	0.000000	
1.200000	-2.639761	3.816916	-18.016048	0.118789	-0.171761	0.262727	0.021690	0.019023	-0.128933	0.000000	0.000000	0.000000	
1.210000	-2.675888	3.846747	-16.350752	0.120415	-0.173104	0.320016	0.021690	0.020714	-0.116886	0.000000	0.000000	0.000000	
1.220000	-2.727998	3.791878	-13.948660	0.122760	-0.170635	0.356770	0.021690	0.022193	-0.099554	0.000000	0.000000	0.000000	
1.230000	-2.778582	3.640863	-10.540205	0.125036	-0.163839	0.356461	0.021509	0.023250	-0.075035	0.000000	0.000000	0.000000	
1.240000	-2.874882	3.494430	-6.063794	0.129370	-0.157249	0.311671	0.021509	0.024096	-0.042907	0.000000	0.000000	0.000000	
1.250000	-2.991651	3.455536	-0.635920	0.134624	-0.155499	0.222888	0.021509	0.024730	-0.004016	0.000000	0.000000	0.000000	
1.260000	-3.118607	3.615669	5.265513	0.140337	-0.162705	0.106897	0.021509	0.025153	0.038257	0.000000	0.000000	0.000000	
1.270000	-3.243474	3.988612	11.069849	0.145956	-0.179488	-0.015161	0.021509	0.025364	0.079896	0.000000	0.000000	0.000000	
1.280000	-3.354085	4.466669	16.211498	0.150934	-0.201000	-0.122058	0.021509	0.025153	0.116886	0.000000	0.000000	0.000000	
1.290000	-3.440370	4.937496	20.222370	0.154817	-0.222187	-0.196510	0.021509	0.024730	0.145843	0.000000	0.000000	0.000000	
1.300000	-3.463760	5.260683	22.674561	0.155869	-0.236731	-0.222478	0.021329	0.024307	0.163598	0.000000	0.000000	0.000000	
1.310000	-3.479908	5.387802	23.431515	0.156596	-0.242451	-0.196379	0.021329	0.024307	0.169093	0.000000	0.000000	0.000000	
1.320000	-3.470033	5.191004	22.968599	0.156151	-0.233595	-0.141430	0.021329	0.023462	0.165711	0.000000	0.000000	0.000000	
1.330000	-3.450327	4.654525	22.044819	0.155265	-0.209454	-0.092823	0.021329	0.020714	0.158947	0.000000	0.000000	0.000000	
1.340000	-3.428753	3.992840	21.033501	0.154294	-0.179678	-0.067571	0.021329	0.017121	0.151550	0.000000	0.000000	0.000000	
1.350000	-3.410258	3.271391	20.166458	0.153462	-0.147213	-0.075490	0.021329	0.012893	0.145209	0.000000	0.000000	0.000000	
1.360000	-3.422940	2.601394	19.412174	0.154032	-0.117063	-0.113737	0.021509	0.008877	0.139713	0.000000	0.000000	0.000000	
1.370000	-3.406656	2.024137	18.655210	0.153300	-0.091086	-0.174928	0.021509	0.005496	0.134218	0.000000	0.000000	0.000000	
1.380000	-3.357459	1.572310	17.691347	0.151086	-0.070754	-0.246979	0.021329	0.003170	0.127243	0.000000	0.000000	0.000000	
1.390000	-3.353135	1.267725	16.167337	0.150891	-0.057048	-0.310492	0.021509	0.002325	0.116251	0.000000	0.000000	0.000000	
1.400000	-3.302619	1.102164	13.819156	0.148618	-0.049597	-0.349576	0.021509	0.002959	0.099342	0.000000	0.000000	0.000000	
1.410000	-3.231117	0.988084	10.495453	0.145400	-0.044464	-0.353027	0.021509	0.004227	0.075458	0.000000	0.000000	0.000000	
1.420000	-3.137910	0.934844	6.162795	0.141206	-0.042068	-0.314694	0.021509	0.005707	0.044387	0.000000	0.000000	0.000000	
1.430000	-3.022980	0.977037	0.820392	0.136034	-0.043967	-0.229789	0.021509	0.006975	0.006130	0.000000	0.000000	0.000000	
1.440000	-2.893420	1.247132	-5.202066	0.130204	-0.056121	-0.108427	0.021509	0.008243	-0.036989	0.000000	0.000000	0.000000	
1.450000	-2.764074	1.717688	-11.214599	0.124383	-0.077296	0.022885	0.021509	0.009089	-0.080108	0.000000	0.000000	0.000000	
1.460000	-2.648436	2.254146	-16.589924	0.119180	-0.101437	0.140146	0.021509	0.009089	-0.118788	0.000000	0.000000	0.000000	
1.470000	-2.557197	2.738029	-20.831095	0.115074	-0.123211	0.224777	0.021509	0.008455	-0.149436	0.000000	0.000000	0.000000	
1.480000	-2.518001	3.099886	-23.628792	0.113310	-0.139495	0.266082	0.021690	0.007821	-0.169727	0.000000	0.000000	0.000000	
1.490000	-2.493416	3.210499	-24.762085	0.112204	-0.144472	0.256688	0.021690	0.007186	-0.177970	0.000000	0.000000	0.000000	
1.500000	-2.499089	3.163701	-24.500549	0.112459	-0.142367	0.210558	0.021690	0.007186	-0.176068	0.000000	0.000000	0.000000	
1.510000	-2.519248	3.178503	-23.571316	0.113366	-0.143033	0.161456	0.021690	0.008455	-0.169304	0.000000	0.000000	0.000000	
1.520000	-2.543823	3.284411	-22.438482	0.114472	-0.147798	0.130488	0.021690	0.010568	-0.161061	0.000000	0.000000	0.000000	
1.530000	-2.569051	3.395190	-21.275574	0.115607	-0.152784	0.124854	0.021690	0.012682	-0.152607	0.000000	0.000000	0.000000	
1.540000	-2.591753	3.562371	-20.229061	0.116629	-0.160307	0.149730	0.021690	0.015007	-0.144997	0.000000	0.000000	0.000000	
1.550000	-2.613207	3.716123	-19.240112	0.117594	-0.167226	0.200282	0.021690	0.017121	-0.137811	0.000000	0.000000	0.000000	
1.560000	-2.617767	3.816916	-18.015574	0.117799	-0.171761	0.260434	0.021509	0.019023	-0.128933	0.000000	0.000000	0.000000	
1.570000	-2.652961	3.850194	-16.379589	0.119383	-0.173259	0.318774	0.021509	0.020714	-0.117097	0.000000	0.000000	0.000000	
1.580000	-2.703372	3.800710	-14.036290	0.121652	-0.171032	0.357981	0.021509	0.022193	-0.100188	0.000000	0.000000	0.000000	
1.590000	-2.767200	3.652195	-11.069328	0.124524	-0.164349	0.361891	0.021509	0.023039	-0.078840	0.000000	0.000000	0.000000	
1.600000	-2.860940	3.494284	-6.711884	0.128742	-0.157243	0.322279	0.021509	0.023884	-0.047557	0.000000	0.000000	0.000000	
1.610000	-2.975139	3.460729	-1.403448	0.133881	-0.155733	0.239258	0.021509	0.024730	-0.009511	0.000000	0.000000	0.000000	
1.620000	-3.102121	3.558894	4.499190	0.139595	-0.160150	0.124152	0.021509	0.024941	0.032762	0.000000	0.000000	0.000000	
1.630000	-3.227661	3.902122	10.334770	0.145245	-0.175595	0.002149	0.021509	0.025153	0.074612	0.000000	0.000000	0.000000	
1.640000	-3.340852	4.366203	15.596368	0.150338	-0.196479	-0.108205	0.021509	0.024941	0.112447	0.000000	0.000000	0.000000	
1.650000	-3.431571	4.878025	19.813374	0.154421	-0.219511	-0.189573	0.021509	0.024730	0.142884	0.000000	0.000000	0.000000	
1.660000	-3.460032	5.231938	22.499779	0.155701	-0.235437	-0.223372	0.021329	0.024307	0.162329	0.000000	0.000000	0.000000	
1.670000	-3.480544	5.363255	23.461329	0.156624	-0.241346	-0.203505	0.021329	0.024096	0.169304	0.000000	0.000000	0.000000	
1.680000	-3.473138	5.215435	23.114170	0.156291	-0.234695	-0.150616	0.021329	0.023462	0.166768	0.000000	0.000000	0.000000	
1.690000	-3.453409	4.737013	22.189316	0.155403	-0.213166	-0.098731	0.021329	0.021137	0.160004	0.000000	0.000000	0.000000	
1.700000	-3.431844	4.074253	21.178379	0.154433	-0.183341	-0.070284	0.021329	0.017543	0.152607	0.000000	0.000000	0.000000	
1.710000	-3.412734	3.347582	20.282518	0.153573	-0.150641	-0.073810	0.021329	0.013316	0.146054	0.000000	0.000000	0.000000	
1.720000	-3.424815	2.672811	19.499334	0.154117	-0.120277	-0.107871	0.021509	0.009300	0.140347	0.000000	0.000000	0.000000	
1.730000	-3.409170	2.069519	18.772060	0.153413	-0.093128	-0.167807	0.021509	0.005707	0.135063	0.000000	0.000000	0.000000	
1.740000	-3.359955	1.616876	17.808374	0.151198	-0.072759	-0.237653	0.021329	0.003382	0.128088	0.000000	0.000000	0.000000	
1.750000	-3.357550	1.291852	16.372572	0.151090	-0.058133	-0.303364	0.021509	0.002325	0.117731	0.000000	0.000000	0.000000	
1.760000	-3.309573	1.075698	14.142411	0.148931	-0.048406	-0.346485	0.021509	0.002536	0.101667	0.000000	0.000000	0.000000	
1.770000	-3.240620	0.963119	10.937192	0.145828	-0.043340	-0.354529	0.021509	0.003805	0.078628	0.000000	0.000000	0.000000	
1.780000	-3.149970	0.901809	6.723416	0.141749	-0.040581	-0.321365	0.021509	0.005284	0.048403	0.000000	0.000000	0.000000	
1.790000	-3.037591	0.953323	1.499554	0.136692	-0.042900	-0.242176	0.021509	0.006764	0.010991	0.000000	0.000000	0.000000	
1.800000	-2.909923	1.220849	-4.434970	0.130947	-0.054938	-0.125705	0.021509	0.008243	-0.031494	0.000000	0.000000	0.000000	
1.810000	-2.779904	1.660560	-10.478786	0.125096	-0.074725	0.005557	0.021509	0.009089	-0.074824	0.000000	0.000000	0.000000	
1.820000	-2.662313	2.178661	-15.944860	0.119804	-0.098040	0.124966	0.021509	0.009089	-0.114138	0.000000	0.000000	0.000000	
1.830000	-2.567871	2.693714	-20.334949	0.115554	-0.121217	0.213941	0.021509	0.008666	-0.145843	0.000000	0.000000	0.000000	
1.840000	-2.524314	3.050317	-23.337770	0.113594	-0.137264	0.261772	0.021690	0.007821	-0.167614	0.000000	0.000000	0.000000	
1.850000	-2.494676	3.200057	-24.703974	0.112260	-0.144003	0.259886	0.021690	0.007186	-0.177548	0.000000	0.000000	0.000000	
1.860000	-2.497833	3.144531	-24.558466	0.112402	-0.141504	0.215829	0.021690	0.006975	-0.176491	0.000000	0.000000	0.000000	
1.870000	-2.516728	3.168927	-23.687456	0.113253	-0.142602	0.166117	0.021690	0.008243	-0.170150	0.000000	0.000000	0.000000	
1.880000	-2.540676	3.249111	-22.583553	0.114330	-0.146210	0.133239	0.021690	0.010146	-0.162118	0.000000	0.000000	0.000000	
1.890000	-2.565269	3.363182	-21.449886	0.115437	-0.151343	0.125824	0.021690	0.012259	-0.153875	0.000000	0.000000	0.000000	
1.900000	-2.588604	3.524732	-20.374231	0.116487	-0.158613	0.146499	0.021690	0.014584	-0.146054	0.000000	0.000000	0.000000	
1.910000	-2.610046	3.706959	-19.385803	0.117452	-0.166813	0.194482	0.021690	0.016909	-0.138868	0.000000	0.000000	0.000000	
1.920000	-2.635963	3.810285	-18.191132	0.118618	-0.171463	0.253760	0.021690	0.018812	-0.130202	0.000000	0.000000	0.000000	
1.930000	-2.670177	3.848468	-16.613989	0.120158	-0.173181	0.312972	0.021690	0.020503	-0.118788	0.000000	0.000000	0.000000	
1.940000	-2.719092	3.804053	-14.359193	0.122359	-0.171182	0.354884	0.021690	0.021982	-0.102513	0.000000	0.000000	0.000000	
1.950000	-2.766567	3.654524	-11.098758	0.124495	-0.164454	0.360383	0.021509	0.023039	-0.079051	0.000000	0.000000	0.000000	
1.960000	-2.859656	3.526623	-6.771566	0.128685	-0.158698	0.322099	0.021509	0.024096	-0.047980	0.000000	0.000000	0.000000	
1.970000	-2.961803	3.468003	-2.023347	0.133281	-0.156060	0.248909	0.021509	0.024730	-0.013950	0.000000	0.000000	0.000000	
1.980000	-3.100201	3.585539	4.409934	0.139509	-0.161349	0.125495	0.021509	0.025153	0.032128	0.000000	0.000000	0.000000	
1.990000	-3.226378	3.927250	10.275146	0.145187	-0.176726	0.002380	0.021509	0.025364	0.074190	0.000000	0.000000	0.000000	
2.000000	-3.328843	4.333888	15.038146	0.149798	-0.195025	-0.097166	0.021509	0.025153	0.108431	0.000000	0.000000	0.000000	
2.010000	-3.422140	4.815649	19.374971	0.153996	-0.216704	-0.181611	0.021509	0.024730	0.139713	0.000000	0.000000	0.000000	
