0.010000	-4.373957	-4.706412	-10.344330	0.000000	0.000000	0.000000	0.033801	-0.036355	-0.072921	
0.020000	-4.374952	-4.708560	-10.314898	0.000000	0.000000	0.000000	0.033801	-0.036355	-0.072710	
0.030000	-4.374988	-4.679051	-10.313828	0.000000	0.000000	0.000000	0.033801	-0.036144	-0.072710	
0.040000	-4.375984	-4.681193	-10.284394	0.000000	0.000000	0.000000	0.033801	-0.036144	-0.072499	
0.050000	-4.376019	-4.651685	-10.283331	0.000000	0.000000	0.000000	0.033801	-0.035932	-0.072499	
0.060000	-4.400412	-4.653821	-10.254691	0.000000	0.000000	0.000000	0.033981	-0.035932	-0.072287	
0.070000	-4.400412	-4.653821	-10.254691	0.000000	0.000000	0.000000	0.033981	-0.035932	-0.072287	
0.080000	-4.400448	-4.624311	-10.253633	0.000000	0.000000	0.000000	0.033981	-0.035721	-0.072287	
0.090000	-4.400448	-4.624311	-10.253633	0.000000	0.000000	0.000000	0.033981	-0.035721	-0.072287	
0.100000	-4.400448	-4.624311	-10.253633	0.000000	0.000000	0.000000	0.033981	-0.035721	-0.072287	
0.110000	-4.400412	-4.653821	-10.254691	0.000000	0.000000	0.000000	0.033981	-0.035932	-0.072287	
0.120000	-4.399412	-4.651685	-10.284124	0.000000	0.000000	0.000000	0.033981	-0.035932	-0.072499	
0.130000	-4.399375	-4.681193	-10.285188	0.000000	0.000000	0.000000	0.033981	-0.036144	-0.072499	
0.140000	-4.398375	-4.679051	-10.314621	0.000000	0.000000	0.000000	0.033981	-0.036144	-0.072710	
0.150000	-4.421762	-4.679051	-10.315418	0.000000	0.000000	0.000000	0.034162	-0.036144	-0.072710	
0.160000	-4.421725	-4.708560	-10.316487	0.000000	0.000000	0.000000	0.034162	-0.036355	-0.072710	
0.170000	-4.467481	-4.706412	-10.347527	0.000000	0.000000	0.000000	0.034524	-0.036355	-0.072921	
0.180000	-4.490861	-4.706412	-10.348336	0.000000	0.000000	0.000000	0.034704	-0.036355	-0.072921	
0.190000	-4.537622	-4.706412	-10.349968	0.000000	0.000000	0.000000	0.035066	-0.036355	-0.072921	
0.200000	-4.561002	-4.706412	-10.350790	0.000000	0.000000	0.000000	0.035247	-0.036355	-0.072921	
0.210000	-4.584382	-4.706412	-10.351617	0.000000	0.000000	0.000000	0.035427	-0.036355	-0.072921	
0.220000	-4.631142	-4.706412	-10.353283	0.000000	0.000000	0.000000	0.035789	-0.036355	-0.072921	
0.230000	-4.654521	-4.706412	-10.354122	0.000000	0.000000	0.000000	0.035970	-0.036355	-0.072921	
0.240000	-4.701241	-4.735920	-10.356889	0.000000	0.000000	0.000000	0.036331	-0.036566	-0.072921	
0.250000	-4.747998	-4.735920	-10.358597	0.000000	0.000000	0.000000	0.036693	-0.036566	-0.072921	
0.260000	-4.771377	-4.735920	-10.359457	0.000000	0.000000	0.000000	0.036873	-0.036566	-0.072921	
0.270000	-4.818174	-4.706412	-10.360114	0.000000	0.000000	0.000000	0.037235	-0.036355	-0.072921	
0.280000	-4.841552	-4.706412	-10.360988	0.000000	0.000000	0.000000	0.037416	-0.036355	-0.072921	
0.290000	-4.864930	-4.706412	-10.361865	0.000000	0.000000	0.000000	0.037596	-0.036355	-0.072921	
